sample_index,image_path,image_sha256,class_name,noisy_label,D3_STRICT_pred,B2_GCE07_pred,D3_STRICT_correct,B2_GCE07_correct,group,D3_STRICT_confidence,B2_GCE07_confidence,D3_STRICT_margin,B2_GCE07_margin,D3_STRICT_entropy,B2_GCE07_entropy,D3_STRICT_noisy_label_probability,B2_GCE07_noisy_label_probability,D3_STRICT_ce_loss,B2_GCE07_ce_loss,D3_STRICT_gce_q07,B2_GCE07_gce_q07,D3_STRICT_flip_pred,B2_GCE07_flip_pred,D3_STRICT_flip_pred_agree,B2_GCE07_flip_pred_agree,D3_STRICT_flip_jsd,B2_GCE07_flip_jsd,D3_STRICT_tta_pred,B2_GCE07_tta_pred,D3_STRICT_tta_correct,B2_GCE07_tta_correct,clip_flip_cosine,knn_label_agreement,knn_majority_label,knn_majority_fraction,knn_support_D3_STRICT_pred,knn_support_B2_GCE07_pred,nearest_train_similarity,mean_topk_similarity,prototype_label_similarity,prototype_top1_label,prototype_top1_similarity,prototype_second_similarity,prototype_margin,prototype_supports_noisy_label,prototype_similarity_D3_STRICT_pred,prototype_similarity_B2_GCE07_pred,dedup_metadata_available,cross_class_duplicate_conflict
2658,/home/lux1/noise/train/0128/e50323eea87d483aa0b1072774597ace.jpg,09dc79d464a158e552d08b0a0125d4391767aac9e3b30c1f35d16a89d982794a,128,128,128,160,True,False,D3_STRICT_only_correct,0.29631016,0.70001906,0.0010507405,0.52225125,2.5871289,1.0215665,0.29631016,0.17776781,1.2163485,1.727277,0.8188597,1.0021892,128,128,True,False,0.0721851,0.121571794,128,160,True,False,0.952043,0.5,128,0.5,0.5,0.0,0.85139537,0.83051693,0.850204,149,0.8544357,0.850204,0.0042316914,False,0.850204,0.8426544,True,False
2680,/home/lux1/noise/train/0129/d22476b3104147b3829418e598a3d426.jpg,c755d5d218bef0c00c26c0019247fab19bbbc7a5aef5cae33aa6bb37a4bcb370,129,129,129,491,True,False,D3_STRICT_only_correct,0.24978028,0.41011488,0.0009662062,0.14779201,3.2277217,1.7149912,0.24978028,0.26232287,1.3871737,1.3381792,0.88757724,0.86870134,491,491,False,True,0.019528314,0.050485626,491,491,False,False,0.989465,0.0,491,0.1,0.0,0.1,0.90362746,0.80771744,0.7469844,146,0.7867459,0.7727779,0.013967991,False,0.7469844,0.7564627,True,False
2722,/home/lux1/noise/train/0131/c2b1ce7f48114765abef11e2f4c0d7b3.jpg,d128c1f5745d7d54807691d242ae86ffdea51bb84a52c5f1159a092dd871f274,131,131,131,408,True,False,D3_STRICT_only_correct,0.34514993,0.597061,0.07363781,0.28788945,2.013394,1.0281429,0.34514993,0.30917153,1.0637764,1.173859,0.75013775,0.80045295,131,408,True,True,0.0041695023,0.0013598646,131,408,True,False,0.9954668,0.6,131,0.6,0.6,0.1,0.9476019,0.9106553,0.9329726,131,0.9329726,0.90672326,0.02624935,True,0.9329726,0.9019783,True,False
2800,/home/lux1/noise/train/0135/9b889e6a5dde4687b149883a2448be20.jpg,13550c579468642239847ae151f61e52716387244db0c8211d9ba5bf54c0d8f2,135,135,135,496,True,False,D3_STRICT_only_correct,0.5132153,0.54457355,0.090689,0.11516312,1.0584234,0.8314361,0.5132153,0.42941043,0.66705984,0.84534204,0.5329764,0.6380516,135,135,True,False,0.003594352,0.032600448,135,135,True,True,0.992711,0.2,496,0.3,0.2,0.3,0.9263792,0.9011634,0.86813945,496,0.8845537,0.86813945,0.016414225,False,0.86813945,0.8845537,True,False
2812,/home/lux1/noise/train/0136/400ef90a8d3b46a6b03e24635ea4c941.jpg,ee404f8cf0545c06aaa43ea8b0ebb251c80b50984569e9fc450dedbf0a26d7df,136,136,136,233,True,False,D3_STRICT_only_correct,0.5603516,0.09580456,0.5353982,0.012906536,2.83703,4.0214586,0.5603516,0.0005414026,0.5791908,7.521347,0.4761604,1.4211862,136,197,True,False,0.01975876,0.036709607,136,233,True,False,0.9834469,0.35,136,0.35,0.35,0.0,0.9316177,0.86463785,0.66921884,233,0.78911304,0.7831917,0.005921364,False,0.66921884,0.78911304,True,False
2834,/home/lux1/noise/train/0137/4efe69e8be6e4496a2eb8347a1dd174c.jpg,b300468a690cad1965761c3732ce7f3d6dd118f40db657059f4f7f170768b6ab,137,137,137,193,True,False,D3_STRICT_only_correct,0.20963901,0.35395586,0.043311015,0.1796357,2.8989203,2.2170496,0.20963901,0.17432016,1.5623682,1.7468617,0.9500158,1.0079947,137,193,True,True,0.021380713,0.03526986,137,193,True,False,0.991434,0.05,223,0.2,0.05,0.1,0.90398884,0.882755,0.86351395,223,0.8868284,0.8834517,0.0033767223,False,0.86351395,0.87931234,True,False
2839,/home/lux1/noise/train/0137/9dbf7c7ce1b04aa4bfa6043c31365fc8.jpg,19b424df25fa27681bf02f6b611c2696ea891b23dc3fec11142057b104a14fd7,137,137,137,258,True,False,D3_STRICT_only_correct,0.28668177,0.6981681,0.06472154,0.526178,2.6552632,1.04189,0.28668177,0.17199011,1.2493825,1.7603183,0.8327968,1.0119377,137,258,True,True,0.03514742,0.027646534,137,258,True,False,0.9870898,0.05,318,0.2,0.05,0.05,0.86800724,0.8459393,0.8353377,258,0.849473,0.84722346,0.002249539,False,0.8353377,0.849473,True,False
2881,/home/lux1/noise/train/0139/4bb54326406b48f39dcc0b3bef8dd1a4.jpg,188ae7c091e95565af77d05b4ee3e423a1dd507217422bf353a0708d951cac1a,139,139,139,431,True,False,D3_STRICT_only_correct,0.25257543,0.4157018,0.09394552,0.16435063,3.1319194,2.1038945,0.25257543,0.021118801,1.3760453,3.8575916,0.8833465,1.3325938,139,222,True,False,0.038892884,0.11886328,139,222,True,False,0.98291683,0.3,139,0.3,0.3,0.15,0.9247002,0.8755393,0.8821653,70,0.8913258,0.8887454,0.0025803447,False,0.8821653,0.8692208,True,False
2901,/home/lux1/noise/train/0140/91b8539946c74ac0b3f70d5bb96a408a.jpg,1a2c65acd1be262b823e30a744c4a685efaac3d39532afbee9984bb7f3dae0e1,140,140,140,113,True,False,D3_STRICT_only_correct,0.5296015,0.54036814,0.06359041,0.08249694,0.7258829,0.70301855,0.5296015,0.4578712,0.6356304,0.7811674,0.5130544,0.6017299,140,113,True,True,0.001026944,0.00018319035,140,113,True,False,0.98420364,0.45,113,0.5,0.45,0.5,0.89743066,0.8770154,0.87123394,113,0.8878715,0.87123394,0.016637564,False,0.87123394,0.8878715,True,False
2932,/home/lux1/noise/train/0142/01e0164efe5846e286fdbbd0a84e4602.jpg,1d383a15df9151b865984f0d4c1bc97d663e38267d15989c1006af417461261d,142,142,142,463,True,False,D3_STRICT_only_correct,0.24010074,0.12127316,0.175729,0.0009058863,3.7841718,3.4191475,0.24010074,8.909391e-06,1.4266967,11.628405,0.9023392,1.4281548,62,338,False,False,0.1262656,0.1947417,142,338,True,False,0.9268645,0.05,92,0.1,0.05,0.0,0.9998744,0.90632856,0.44360724,379,0.6101311,0.5949644,0.0151667,False,0.44360724,0.54168254,True,False
2981,/home/lux1/noise/train/0144/51887b1e1c8543cf8fb1da6ffc66f063.jpg,3e556c80823947dbbbbc46f6e8f9b668103cd677e94fbbfcf4669134d7a20fa9,144,144,144,357,True,False,D3_STRICT_only_correct,0.24427368,0.53779465,0.08580528,0.44927874,3.2762132,2.0208483,0.24427368,2.0402872e-06,1.409466,13.10242,0.8959537,1.4284229,144,357,True,True,0.015070743,0.025199639,144,357,True,False,0.9907856,0.15,211,0.3,0.15,0.0,0.89842,0.88439655,0.7831237,199,0.8854084,0.869423,0.01598543,False,0.7831237,0.8631111,True,False
3025,/home/lux1/noise/train/0146/6d6170a6f552410ab310bf11b87eb81b.jpg,4ca3a940b75606667fe2bbab54231c3d5778065bcdadced132be7e5ca43a4d7f,146,146,146,426,True,False,D3_STRICT_only_correct,0.46816152,0.48036113,0.2993595,0.326478,2.308393,1.8077134,0.46816152,0.15388313,0.7589419,1.8715619,0.5887655,1.0431502,146,426,True,True,0.011852488,0.03056011,146,426,True,False,0.9911586,0.4,146,0.4,0.4,0.35,0.8912091,0.8437721,0.7914855,426,0.8242659,0.8168098,0.007456124,False,0.7914855,0.8242659,True,False
3107,/home/lux1/noise/train/0150/95da927bc5e24208b21319c9461f75b8.jpg,2abbb651847c2737b8aaeab43820a280d2184bafbbcb9a40575cb59f90b8a5e2,150,150,150,296,True,False,D3_STRICT_only_correct,0.5033515,0.49336818,0.11720279,0.011902928,1.2529038,0.81854844,0.5033515,0.48146525,0.68646646,0.73092127,0.54506046,0.5721305,150,150,True,False,0.0502884,0.09467699,150,150,True,True,0.98985136,0.5,150,0.5,0.5,0.1,0.91417634,0.8818282,0.89653254,150,0.89653254,0.87894064,0.017591894,True,0.89653254,0.87894064,True,False
3114,/home/lux1/noise/train/0150/ec0c0c8c69574436be7f7fb1effe355b.jpg,ffb9310dfc27a9a729c245c42f2d21b181ffcf1fdbe065822dcb52f2584e9a3f,150,150,150,256,True,False,D3_STRICT_only_correct,0.3604424,0.48454955,0.1236833,0.07459694,2.001011,1.160093,0.3604424,0.4099526,1.020423,0.89171374,0.72923356,0.6633,150,150,True,False,0.013117476,0.019937769,150,256,True,False,0.9950035,0.2,187,0.25,0.2,0.15,0.9127038,0.8793212,0.86504555,256,0.87976366,0.874372,0.0053916574,False,0.86504555,0.87976366,True,False
3158,/home/lux1/noise/train/0152/ee424d4360594a018ce19caf24915e5e.jpg,f2062745598d5591e729c2349994284568eb8857b08c0d673e37ea40dd4cf36f,152,152,152,79,True,False,D3_STRICT_only_correct,0.44469053,0.3598102,0.1949006,0.03382054,2.0000753,1.7188032,0.44469053,0.12954095,0.8103767,2.0437584,0.6184643,1.0869172,152,152,True,False,0.031305008,0.050426174,152,79,True,False,0.9921959,0.05,20,0.35,0.05,0.15,0.90899694,0.8826479,0.8694179,20,0.8961028,0.88481545,0.011287332,False,0.8694179,0.8819564,True,False
3215,/home/lux1/noise/train/0155/bdcbf2ca8a804fbaaffb0067d05fa2c9.jpg,a61bcfb4d275f686ffa490b3b7fe7ec7f6c5cdb270a67d4b2c7014fb3f49cf03,155,155,155,195,True,False,D3_STRICT_only_correct,0.6861773,0.61776334,0.37294176,0.23564509,0.62858325,0.66640514,0.6861773,0.38211825,0.37661925,0.96202517,0.33106413,0.7000532,155,155,True,False,0.011905286,0.03261209,155,155,True,True,0.9909181,0.4,195,0.6,0.4,0.6,0.9094493,0.88606215,0.9002392,195,0.92349005,0.9002392,0.023250818,False,0.9002392,0.92349005,True,False
3220,/home/lux1/noise/train/0155/e0c97a147f5247f396fecfc3dcea8d90.jpg,e733ab7563f81882d0c47e13110535961d4a814555bd4a77a98275676c62a4aa,155,155,155,195,True,False,D3_STRICT_only_correct,0.5836605,0.82163143,0.16823545,0.64327943,0.68937343,0.4691354,0.5836605,0.17835203,0.5384358,1.7239959,0.44859827,1.0012087,155,195,True,True,0.00028638,0.009256382,155,195,True,False,0.8731217,0.55,155,0.55,0.55,0.45,0.7933291,0.7727912,0.77228576,155,0.77228576,0.7719576,0.00032818317,True,0.77228576,0.7719576,True,False
3230,/home/lux1/noise/train/0156/4f5c5186a63843c2a0ed900fdabcdce1.jpg,c666760b04289195ffe39a08d0e2e8f73a9eda43341ecfcc6507cdced4fb2142,156,156,156,467,True,False,D3_STRICT_only_correct,0.31980354,0.7869792,0.022402585,0.6740848,2.264496,0.8826836,0.31980354,0.03277711,1.1400484,3.418025,0.7854096,1.2980142,156,467,True,True,0.012237103,0.06870144,156,467,True,False,0.9377517,0.15,77,0.2,0.15,0.15,0.90998805,0.88801575,0.81131965,467,0.8141508,0.81131965,0.002831161,False,0.81131965,0.8141508,True,False
3234,/home/lux1/noise/train/0156/6761c7e0c6a44a96abeace905becd147.jpg,ecc8c187b7d86552ea238f9de696b48011e6c9f532efdaa31cc78a1a5e2509bc,156,156,156,467,True,False,D3_STRICT_only_correct,0.51306444,0.5858606,0.10316092,0.20776033,1.147292,0.8628877,0.51306444,0.37810028,0.6673538,0.9725958,0.5331607,0.70542395,156,156,True,False,0.015577442,0.016313713,156,467,True,False,0.99092835,0.3,156,0.3,0.3,0.3,0.9305328,0.9126774,0.93834287,156,0.93834287,0.9369319,0.0014109612,True,0.93834287,0.9369319,True,False
3249,/home/lux1/noise/train/0157/5e303fa9869f47d58da2bccc49c87c64.jpg,46ce99136ed9eb2e3dceefc5b8c1953c8efb3bae6983c95428c97769aa45cca5,157,157,157,72,True,False,D3_STRICT_only_correct,0.28825673,0.44611216,0.1963853,0.32994843,3.4378026,2.2846344,0.28825673,0.08944415,1.2439038,2.414141,0.8305076,1.1649454,157,297,True,False,0.062000066,0.19382897,157,72,True,False,0.97574383,0.1,361,0.15,0.1,0.1,0.9388057,0.9130062,0.8185615,305,0.89889354,0.8988845,9.059906e-06,False,0.8185615,0.8988845,True,False
3304,/home/lux1/noise/train/0160/03c2d507ba38419790f04ebff379150d.jpg,e0bf4a14b793e1d717d34aa853d8dc4a4728816ee694b45dbd49292d481e8d03,160,160,160,149,True,False,D3_STRICT_only_correct,0.3955573,0.5023812,0.049491912,0.16819742,1.672467,1.0704364,0.3955573,0.33418378,0.92745954,1.0960641,0.6822111,0.7652993,160,149,True,True,0.022143599,0.015039415,160,149,True,False,0.9848924,0.05,149,0.5,0.05,0.5,0.91503215,0.8999475,0.9035281,149,0.9251275,0.9127381,0.012389421,False,0.9035281,0.9251275,True,False
3394,/home/lux1/noise/train/0164/482527437f5a4142a0d3417c423cf841.jpg,55cdc424d74abf6940c790dd8af603f1592ea6aedb99c8e33e33df19509fbdb7,164,164,164,263,True,False,D3_STRICT_only_correct,0.26715463,0.25626245,0.20377734,0.15986145,3.8206975,3.523874,0.26715463,0.0048447344,1.3199276,5.3298626,0.8615026,1.3943269,164,160,True,False,0.018252803,0.04580481,164,263,True,False,0.9923536,0.2,164,0.2,0.2,0.0,0.8717067,0.7995727,0.69591147,160,0.75663453,0.7481912,0.008443356,False,0.69591147,0.7193237,True,False
3398,/home/lux1/noise/train/0164/6fa24276d9784f1892762412e5e29c99.jpg,aa1ce67779b3ed8fa425fe28b48d882d4f51634d1bffdc2c32ce9adc803da78e,164,164,164,1,True,False,D3_STRICT_only_correct,0.23007411,0.4310061,0.10558793,0.21598642,3.3081,1.9438703,0.23007411,0.21501969,1.4693538,1.5370257,0.9178203,0.9414506,313,1,False,True,0.16934192,0.1399076,1,1,False,False,0.89351964,0.25,164,0.25,0.25,0.0,0.862129,0.7946774,0.7135063,124,0.7752951,0.76704454,0.008250535,False,0.7135063,0.7149937,True,False
3428,/home/lux1/noise/train/0166/04278b38d6e447f5858b8476555afff9.jpg,c0f32b7d295ee23450e2cb1ceae22506820ffa62720af91142f4b4e51c856a4a,166,166,166,464,True,False,D3_STRICT_only_correct,0.20145568,0.17987399,0.076689616,0.011766538,3.7590468,3.2053015,0.20145568,0.16810745,1.6021858,1.783152,0.9631701,1.0185441,166,464,True,True,0.03811647,0.048385978,166,464,True,False,0.9799089,0.1,9,0.1,0.1,0.0,0.8712767,0.8366782,0.6961852,233,0.7977534,0.77720654,0.020546854,False,0.6961852,0.6924788,True,False
3434,/home/lux1/noise/train/0166/2ecbfbe5292c49e8b2d7219a77aa1d6f.jpg,064b7bf20dc32caaa7280cf0571a43416f41f0d0f6642f2ea5db82bdf80b0803,166,166,166,234,True,False,D3_STRICT_only_correct,0.58564484,0.498114,0.26368374,0.01981008,1.1498559,0.8220788,0.58564484,0.4783039,0.53504175,0.737509,0.44626722,0.5760708,234,234,False,True,0.033049423,0.04740473,166,234,True,False,0.99338484,0.35,166,0.35,0.35,0.2,0.92128927,0.90183717,0.911226,166,0.911226,0.90974534,0.001480639,True,0.911226,0.90974534,True,False
3469,/home/lux1/noise/train/0167/f89bf666d21e4b7696165bcf516d39e9.jpg,56a5fee06ab0c49b225a6d200cbff0080b53850a4c298c497462a15a7cdbcf55,167,167,167,168,True,False,D3_STRICT_only_correct,0.4935214,0.43015495,0.23688865,0.0009785295,1.6845767,1.1714166,0.4935214,0.42917642,0.7061891,0.8458872,0.55717427,0.63835317,168,168,False,True,0.052634194,0.06311321,168,168,False,False,0.9928729,0.0,173,0.4,0.0,0.15,0.88673866,0.84772795,0.8304435,168,0.84502673,0.83945245,0.005574286,False,0.8304435,0.84502673,True,False
3541,/home/lux1/noise/train/0171/8f7c4f6748184ce880f32d8ab10353ba.jpg,e491098df8d9a5b25bb974a5f1df5960907aea5b28f6d52c8fb4d1b4bd550bed,171,171,171,245,True,False,D3_STRICT_only_correct,0.55811805,0.90433425,0.2924827,0.8802118,1.6391776,0.57400715,0.55811805,0.0098054195,0.5831848,4.62482,0.47881946,1.3724759,171,245,True,True,0.061213385,0.111644365,171,245,True,False,0.9933934,0.2,171,0.2,0.2,0.0,0.93274295,0.9048549,0.85601234,445,0.89049745,0.8863163,0.0041811466,False,0.85601234,0.8863163,True,False
3550,/home/lux1/noise/train/0171/e2520d1a8cfe492285dd73e25fefbb69.jpg,caaa68e88534dbb22137c6bbd5f1f67d5420794922558caafe6853f35b258ad9,171,171,171,280,True,False,D3_STRICT_only_correct,0.3256611,0.47553533,0.08852048,0.16255462,2.713936,1.598973,0.3256611,0.3129807,1.1218979,1.1616137,0.777186,0.7950457,171,171,True,False,0.018117886,0.038446583,171,171,True,True,0.99294543,0.2,171,0.2,0.2,0.05,0.90422785,0.8849788,0.84963804,280,0.8596518,0.84963804,0.010013759,False,0.84963804,0.8596518,True,False
3608,/home/lux1/noise/train/0174/c2d028c0326f445eb030321d82635fb0.jpg,7d590b91dcf3dceac09f5577e8240bb3d53dbd0353bc325dfc0d548188adcba8,174,174,174,328,True,False,D3_STRICT_only_correct,0.19651102,0.4144887,0.092818536,0.21843913,3.176506,1.9534339,0.19651102,0.13626997,1.6270368,1.9931173,0.97119606,1.0745887,174,318,True,False,0.029097363,0.068587855,174,328,True,False,0.98852235,0.1,328,0.55,0.1,0.55,0.9012716,0.87306464,0.8548929,328,0.8906585,0.8711764,0.019482076,False,0.8548929,0.8906585,True,False
3624,/home/lux1/noise/train/0175/8158d6ed5e4c4f449297737efd0887c2.jpg,f5339763865065c1d1c304e50b64dfa1486878830e100283eac1ff584040e500,175,175,175,107,True,False,D3_STRICT_only_correct,0.33404222,0.3363277,0.27756625,0.056396812,3.4173214,1.839103,0.33404222,0.24010438,1.0964879,1.4266816,0.765496,0.9023336,175,107,True,True,0.012378078,0.0042575486,175,107,True,False,0.9895516,0.05,379,0.25,0.05,0.1,0.7645912,0.74784774,0.6435208,162,0.6896209,0.6893518,0.00026911497,False,0.6435208,0.6613395,True,False
3649,/home/lux1/noise/train/0176/c7ba1320d7ad40319c230f0eabef8439.jpg,7d034bab20da978f0c73e19feec74e7ceaa143c91c6c1af545a7174fe5d28686,176,176,176,36,True,False,D3_STRICT_only_correct,0.0911444,0.46566966,0.018373795,0.22847399,4.2715397,1.9485171,0.0911444,0.23719567,2.3953102,1.4388698,1.1614474,0.9068043,203,310,False,False,0.09909977,0.2605539,203,36,False,False,0.9065289,0.15,176,0.15,0.15,0.0,0.91309226,0.8582064,0.6653737,233,0.6713866,0.6653737,0.0060129166,False,0.6653737,0.6624413,True,False
3704,/home/lux1/noise/train/0179/7e41160088d443d2b542c2e552d390cd.jpg,ee9c0ccff369013d77677fbe2989933319b58719dcff06dd26c912ca8122e5ab,179,179,179,244,True,False,D3_STRICT_only_correct,0.35724005,0.52063376,0.21118759,0.36163455,2.6983447,1.8175954,0.35724005,0.047590006,1.0293473,3.0451326,0.7335886,1.2590741,179,244,True,True,0.05457174,0.07065094,179,244,True,False,0.99287105,0.15,244,0.45,0.15,0.45,0.9922762,0.85459936,0.8531926,244,0.86453384,0.8531926,0.011341214,False,0.8531926,0.86453384,True,False
3708,/home/lux1/noise/train/0179/956ce5f6b7244a46b3349aded27a3bb5.jpg,2b7e7a842def475a230529e424e6a9870b19aeb30c1ec8bfc9fff89184f65a60,179,179,179,24,True,False,D3_STRICT_only_correct,0.3589157,0.38012704,0.21635501,0.13103709,2.296261,1.7299488,0.3589157,0.24908996,1.0246679,1.3899411,0.7313083,0.8886242,179,179,True,False,0.04973083,0.0861902,179,179,True,True,0.9920355,0.1,168,0.25,0.1,0.1,0.82581633,0.79317904,0.7776476,495,0.7978175,0.7925264,0.0052911043,False,0.7776476,0.7911486,True,False
3734,/home/lux1/noise/train/0180/b084894315cf465ca4fd0b11d3b3953d.jpg,b2191dcf24664a68109831930b7a50e7892aa0b2b4ce43edf370ce693fb21c2f,180,180,180,116,True,False,D3_STRICT_only_correct,0.44497904,0.86848074,0.1474171,0.7879131,1.6552299,0.5294238,0.44497904,0.080567636,0.8097281,2.5186582,0.61809635,1.1835442,180,116,True,True,0.03595493,0.014890469,180,116,True,False,0.9868803,0.2,116,0.45,0.2,0.45,0.94391954,0.896327,0.87609154,116,0.8827965,0.8764883,0.006308198,False,0.87609154,0.8827965,True,False
3766,/home/lux1/noise/train/0182/7486c62570344724ae35785d3e38290b.jpg,1483806070eeb1072731bb783298a1ce2e389c09f93cd5adc2bd91161923ebe3,182,182,182,296,True,False,D3_STRICT_only_correct,0.19839515,0.37095436,0.03453298,0.0012678802,2.682596,1.399355,0.19839515,0.17985408,1.6174946,1.7156094,0.96813077,0.9986925,182,9,True,False,0.019483045,0.035606027,182,9,True,False,0.99685127,0.2,9,0.45,0.2,0.3,0.9293933,0.86891043,0.8574167,9,0.8701954,0.8574167,0.012778699,False,0.8574167,0.8356074,True,False
3782,/home/lux1/noise/train/0183/3ae724eecf1c47d0874481348c9f145d.jpg,8c4811e4f479ac324afd20d452e58522bc3f8f0984512b4fc26cd9dc8dff4457,183,183,183,322,True,False,D3_STRICT_only_correct,0.26505187,0.7174748,0.007005781,0.58728236,3.0396044,1.1375164,0.26505187,1.2710596e-05,1.3278297,11.273075,0.86463064,1.4280372,322,322,False,True,0.013807309,0.0060585192,322,322,False,False,0.99498916,0.25,183,0.25,0.25,0.0,0.96166927,0.8666294,0.7563112,176,0.8312515,0.82376254,0.007488966,False,0.7563112,0.82376254,True,False
3791,/home/lux1/noise/train/0183/82f4c2a67b0d448a9414bb6f108cea9a.jpg,0b69c62dc399d60c6ed6006fa00e3d34848f9c6d0ffedf67fcb1f2b1a22459f3,183,183,183,199,True,False,D3_STRICT_only_correct,0.14696924,0.40286914,0.032434136,0.07075447,3.2832818,1.6524742,0.14696924,1.6177432e-06,1.9175318,13.334478,1.0553553,1.4284452,183,199,True,True,0.010703756,0.017872356,183,199,True,False,0.9952271,0.4,183,0.4,0.4,0.2,0.9413666,0.91864234,0.84891933,199,0.9066945,0.8949309,0.011763573,False,0.84891933,0.9066945,True,False
3795,/home/lux1/noise/train/0183/bb774f29847a4e3e9bc5de1bf36cd533.jpg,4f1af66c5ed08c06f13e9e31fb1035e21b861a1c1692da2d9cdd5d9e3dc42603,183,183,183,343,True,False,D3_STRICT_only_correct,0.29743776,0.5275628,0.2079235,0.19177324,3.1488612,1.3908883,0.29743776,4.534739e-05,1.2125503,10.001158,0.8172365,1.4272698,183,343,True,True,0.014062207,0.007562388,183,343,True,False,0.9919232,0.25,183,0.25,0.25,0.0,0.9119032,0.89413375,0.8515369,199,0.89191115,0.874095,0.017816126,False,0.8515369,0.8268465,True,False
3798,/home/lux1/noise/train/0183/df85ec60afb341a1acd7ceafcb735674.jpg,a6fa9ef76e807aae73d5166d1b554ca40c4b7dd06d7a647e904a9ea9c5f1fe43,183,183,183,285,True,False,D3_STRICT_only_correct,0.3735828,0.75052774,0.24113615,0.6744375,2.4785132,1.2100406,0.3735828,1.1445779e-05,0.98461556,11.37789,0.7114829,1.428075,183,285,True,True,0.011982854,0.008352263,183,285,True,False,0.99338,0.3,183,0.3,0.3,0.1,0.9848592,0.90405387,0.843446,400,0.87591463,0.8714572,0.004457414,False,0.843446,0.8634137,True,False
3813,/home/lux1/noise/train/0184/9c8cedfaf9fe4e1f96fa97be144cae79.jpg,f574b17a068a2f197b406a1eb78a9f1556bb3e1fb080e1981b57095cdd84b9dc,184,184,184,256,True,False,D3_STRICT_only_correct,0.2076289,0.34896588,0.08395813,0.18962067,2.6440406,2.0756073,0.2076289,0.11692661,1.5720029,2.1462088,0.9532324,1.1105611,361,361,False,False,0.038619023,0.07494588,184,361,True,False,0.97155184,0.05,361,0.25,0.05,0.0,0.8846964,0.867603,0.8942042,266,0.9018102,0.8952781,0.0065321326,False,0.8942042,0.88159835,True,False
3863,/home/lux1/noise/train/0187/1181fe4abb904a84b718c9d9a2c39da6.jpg,2c4e3ca0085e96da2d82e0a2e8a87916f7db6758e7ad8c769afbf5b212313afd,187,187,187,256,True,False,D3_STRICT_only_correct,0.5123584,0.54589605,0.12321368,0.101588935,1.1570035,0.75415516,0.5123584,0.44430712,0.6687308,0.81123924,0.5340234,0.6189533,187,187,True,False,0.0035305864,0.009966467,187,187,True,True,0.99498737,0.4,187,0.4,0.4,0.4,0.94313824,0.9168539,0.9209714,256,0.93062454,0.9209714,0.009653151,False,0.9209714,0.93062454,True,False
3885,/home/lux1/noise/train/0188/3c48eee9686040f6b6e4230fe4bd84fa.jpg,cd28d33169c56d41ef5adb13d940b4235462efed13c6b724a337b47fbe5161b8,188,188,188,287,True,False,D3_STRICT_only_correct,0.4160391,0.40382716,0.19137284,0.05669135,1.9122419,1.53902,0.4160391,0.3471358,0.876976,1.0580392,0.6553642,0.7474077,188,188,True,False,0.04506223,0.059886146,188,188,True,True,0.97169983,0.3,188,0.3,0.3,0.05,0.8666202,0.8533884,0.87027925,385,0.87349343,0.87027925,0.0032141805,False,0.87027925,0.8681349,True,False
3906,/home/lux1/noise/train/0189/546bee7dc86344d88fc8e96e2363a34d.jpg,6b1f47801728237657f119382b6f1a7d05c25578482036aad3c1ba13f36251a3,189,189,189,283,True,False,D3_STRICT_only_correct,0.19991349,0.24425995,0.07939126,0.04087144,3.1609983,2.4469967,0.19991349,0.20338851,1.6098706,1.5926372,0.96566695,0.960049,189,189,True,False,0.037972897,0.055691436,189,189,True,True,0.98167115,0.05,65,0.25,0.05,0.0,0.80818176,0.7092866,0.64899725,420,0.65232974,0.64899725,0.0033324957,False,0.64899725,0.6456344,True,False
3923,/home/lux1/noise/train/0190/09881e9da4444373a010ac4c75295b1c.jpg,ffbbe80c103654f57069d63e274bb1faf715355cddf8b2aeaeb4dcf71a0252f5,190,190,190,342,True,False,D3_STRICT_only_correct,0.22353081,0.22910996,0.099362716,0.034847766,3.3718047,2.7749846,0.22353081,0.016734721,1.498206,4.0902696,0.9280322,1.3470193,190,342,True,True,0.010255232,0.022450577,190,342,True,False,0.9937637,0.2,190,0.2,0.2,0.0,0.98226744,0.8785626,0.8522738,419,0.8802942,0.8705447,0.009749532,False,0.8522738,0.85555696,True,False
3954,/home/lux1/noise/train/0191/97f4f1a4d76940d4bf6921b411c57e92.jpg,3c8aace8eef60959da99e7141ccf738ca8331d1c93a257f044629cc2009b2913,191,191,191,151,True,False,D3_STRICT_only_correct,0.5607069,0.71341807,0.14817142,0.44906136,0.85947967,0.68220085,0.5607069,0.2643567,0.5785569,1.330456,0.47573772,0.8656664,151,151,False,True,0.008981742,0.010400427,191,151,True,False,0.9847017,0.45,191,0.45,0.45,0.2,0.886129,0.8663381,0.88162977,66,0.8850505,0.88322484,0.0018256307,False,0.88162977,0.88322484,True,False
