sample_index,image_path,image_sha256,class_name,noisy_label,D3_STRICT_pred,B2_GCE07_pred,D3_STRICT_correct,B2_GCE07_correct,group,D3_STRICT_confidence,B2_GCE07_confidence,D3_STRICT_margin,B2_GCE07_margin,D3_STRICT_entropy,B2_GCE07_entropy,D3_STRICT_noisy_label_probability,B2_GCE07_noisy_label_probability,D3_STRICT_ce_loss,B2_GCE07_ce_loss,D3_STRICT_gce_q07,B2_GCE07_gce_q07,D3_STRICT_flip_pred,B2_GCE07_flip_pred,D3_STRICT_flip_pred_agree,B2_GCE07_flip_pred_agree,D3_STRICT_flip_jsd,B2_GCE07_flip_jsd,D3_STRICT_tta_pred,B2_GCE07_tta_pred,D3_STRICT_tta_correct,B2_GCE07_tta_correct,clip_flip_cosine,knn_label_agreement,knn_majority_label,knn_majority_fraction,knn_support_D3_STRICT_pred,knn_support_B2_GCE07_pred,nearest_train_similarity,mean_topk_similarity,prototype_label_similarity,prototype_top1_label,prototype_top1_similarity,prototype_second_similarity,prototype_margin,prototype_supports_noisy_label,prototype_similarity_D3_STRICT_pred,prototype_similarity_B2_GCE07_pred,dedup_metadata_available,cross_class_duplicate_conflict
1320,/home/lux1/noise/train/0063/8ff778dff50d450e8c73183e7bb9b9cb.jpg,6cbdced1e5ccec721002cab2df2e785d0458afd3c2bc0b541ff6328478737900,63,63,343,63,False,True,B2_GCE07_only_correct,0.408779,0.49952784,0.20164399,0.16413766,2.060739,1.3096398,0.207135,0.49952784,1.5743845,0.6940919,0.9540243,0.549764,343,63,True,True,0.0025973371,0.011116132,343,63,False,True,0.99388725,0.65,63,0.65,0.2,0.65,0.9391513,0.91625947,0.9025994,343,0.9337378,0.9323778,0.0013599992,False,0.9337378,0.9025994,True,False
1334,/home/lux1/noise/train/0064/4f90402350364387bad37f41fe7c7f15.jpg,c913209fb6ebd42cee66c5add2c6b08063825e5003b17eee5338b4f3304fe223,64,64,40,64,False,True,B2_GCE07_only_correct,0.19080304,0.40055567,0.035348505,0.13935971,3.1409433,1.7448231,0.15545453,0.40055567,1.8614019,0.91490257,1.0403993,0.67562175,64,64,False,True,0.025561722,0.023205902,64,64,True,True,0.9897748,0.15,417,0.25,0.15,0.15,0.9471755,0.9116791,0.9004064,40,0.9374168,0.9345341,0.002882719,False,0.9374168,0.9004064,True,False
1355,/home/lux1/noise/train/0065/6a78ad49ecf64467ba1b0f8dd8c54b1d.jpg,e4eee4271645450abd7151cfec6e0b789090e196f14dd2c8c26542f4836bbc8e,65,65,388,65,False,True,B2_GCE07_only_correct,0.3267709,0.8105317,0.07310012,0.6655624,2.4452322,0.69134265,0.25367078,0.8105317,1.3717179,0.21006487,0.88169235,0.1953503,388,65,True,True,0.03518554,0.043309946,388,65,False,True,0.99148816,0.3,65,0.3,0.25,0.3,0.9084481,0.8936518,0.90367323,388,0.91765904,0.90367323,0.013985813,False,0.91765904,0.90367323,True,False
1413,/home/lux1/noise/train/0068/27ec04a68e7b42f2bd7e12829e858d83.jpg,1d6bca1a8af2e571b1743765feb7693f7276a802227b1aa1ea83008442c69cc7,68,68,213,68,False,True,B2_GCE07_only_correct,0.44435498,0.5704054,0.09727463,0.22351629,1.6398891,0.98530847,0.34708035,0.5704054,1.0581989,0.5614079,0.7474838,0.4642307,68,68,False,True,0.03831678,0.03164476,68,68,True,True,0.9829619,0.5,68,0.5,0.2,0.5,0.9439887,0.9253899,0.93629956,213,0.94144636,0.93629956,0.0051468015,False,0.94144636,0.93629956,True,False
1418,/home/lux1/noise/train/0068/51139a6c8b85431a9ee8bffee5dba3f8.jpg,dac017a66441aa57a1ff330d21ee2b5058e9ac9e776bba55a978ca969304bcbd,68,68,213,68,False,True,B2_GCE07_only_correct,0.40835783,0.56323,0.030632734,0.1738005,1.604455,0.91441965,0.3777251,0.56323,0.97358865,0.5740672,0.70592636,0.4727385,68,68,False,True,0.010966484,0.019688463,68,68,True,True,0.99456894,0.5,68,0.5,0.2,0.5,0.94907683,0.93274325,0.93143827,68,0.93143827,0.9267364,0.004701853,True,0.92250484,0.93143827,True,False
1421,/home/lux1/noise/train/0068/662b50835e774ef7a691105144bdb2f6.jpg,a495773e0081b4ef6068fcde5d7c6e969192d4a2a5c6d14755ac8187066263b8,68,68,251,68,False,True,B2_GCE07_only_correct,0.47400066,0.44592094,0.20202449,0.23448017,1.6445917,1.3877436,0.27197617,0.44592094,1.3020408,0.80761355,0.85435766,0.6168959,68,68,False,True,0.049012095,0.0416528,68,68,True,True,0.99137694,0.35,68,0.35,0.0,0.35,0.89843386,0.8804203,0.8907361,68,0.8907361,0.8822082,0.008527875,True,0.85243255,0.8907361,True,False
1428,/home/lux1/noise/train/0068/d627ab2c551342598769ba1cddfe459e.jpg,a22fb7010e671cd0fe760ba45b4cd89390d9217a58e1337c9c74ddfd592242aa,68,68,65,68,False,True,B2_GCE07_only_correct,0.33392176,0.3869994,0.10465631,0.07881138,2.7576413,1.9980409,0.22926545,0.3869994,1.4728748,0.9493322,0.9190776,0.6935514,68,65,False,False,0.053963084,0.051444508,65,65,False,False,0.9377776,0.3,68,0.3,0.0,0.3,0.9398424,0.9074334,0.8537767,68,0.8537767,0.85255855,0.0012181401,True,0.8438954,0.8537767,True,False
1447,/home/lux1/noise/train/0069/ea38360b47d8411394afa7c13aa646d6.jpg,7091f7465ef52b150058336814fbec566efb676619783c8054ae8f977216bc01,69,69,111,69,False,True,B2_GCE07_only_correct,0.4951229,0.5865552,0.15246174,0.27946207,1.406203,1.0324615,0.34266117,0.5865552,1.0710132,0.5334886,0.75356585,0.44519868,69,69,False,True,0.021872092,0.025620423,69,69,True,True,0.99577934,0.2,132,0.5,0.0,0.2,0.939444,0.92439413,0.94176143,69,0.94176143,0.93368995,0.008071482,True,0.9189842,0.94176143,True,False
1524,/home/lux1/noise/train/0073/ba0a039bc5554958ade8c5ec6fdaefd1.jpg,2c1df39e7be37e3b5aede9fbafc33478a6813199687037308928d9806d19a19e,73,73,475,73,False,True,B2_GCE07_only_correct,0.09028403,0.27476472,0.0030755028,0.05977626,4.233262,2.9756994,0.087208524,0.27476472,2.4394531,1.2918401,1.1695753,0.8502429,73,73,False,True,0.035111688,0.040505998,73,73,True,True,0.9891067,0.05,283,0.1,0.0,0.05,0.8544875,0.8367492,0.8447221,73,0.8447221,0.8390568,0.0056653023,True,0.8336096,0.8447221,True,False
1531,/home/lux1/noise/train/0074/018f509385834d848bcb477eab16cb54.jpg,878e51538b18b1536bc01870519a280efa697ba717425fba31b7affb192a11b0,74,74,267,74,False,True,B2_GCE07_only_correct,0.16076435,0.2520801,0.0485169,0.005200088,3.2784858,2.395796,0.10727266,0.2520801,2.2323813,1.3780082,1.1291766,0.88409513,267,404,True,False,0.037528444,0.07270238,267,74,False,True,0.9926728,0.15,216,0.2,0.0,0.15,0.88815737,0.86826515,0.8447695,321,0.87149787,0.87091345,0.00058442354,False,0.8384816,0.8447695,True,False
1572,/home/lux1/noise/train/0076/1f9ae566b5bf4937a81801dfc7fb91a6.jpg,68ea2b3f195ae536bcb4997bebc9d78b7813fa2090855e1ec384ace6f3a6d25e,76,76,102,76,False,True,B2_GCE07_only_correct,0.19281776,0.32474986,0.09883962,0.16443561,3.6601956,2.7971077,0.088459894,0.32474986,2.425206,1.1247001,1.1669794,0.7784624,314,314,False,False,0.04996219,0.059979543,102,76,False,True,0.98687184,0.15,314,0.3,0.0,0.15,0.8828142,0.79722893,0.80249345,76,0.80249345,0.7950956,0.0073978305,True,0.7925707,0.80249345,True,False
1605,/home/lux1/noise/train/0077/8c2ff3779c4242359397b085077b4058.jpg,2d60ed7da402442666ce86ef6409751e397a9c14efe450bb714bfe380a105706,77,77,86,77,False,True,B2_GCE07_only_correct,0.2658195,0.67232,0.044412658,0.56349576,2.2583992,1.1584533,0.22140683,0.67232,1.5077534,0.39702085,0.9313662,0.3466264,86,77,True,True,0.069513015,0.050700404,86,77,False,True,0.9880718,0.2,86,0.25,0.25,0.2,0.9180421,0.9020896,0.8468675,180,0.8865868,0.882993,0.0035938025,False,0.87324023,0.8468675,True,False
1622,/home/lux1/noise/train/0078/76148abe6c6349c4be04f3754946e601.jpg,60fb7533ccb0cffb99c074bc1d2e3ddf8f2dff44f3723bb2f40ed560f23d37a4,78,78,489,78,False,True,B2_GCE07_only_correct,0.38974255,0.5766369,0.002381891,0.22619584,1.459227,0.9673409,0.38736066,0.5766369,0.9483991,0.5505425,0.6930711,0.45686817,78,78,False,True,0.053144954,0.027178146,78,78,True,True,0.9708575,0.3,78,0.3,0.3,0.3,0.92813563,0.9038291,0.9078512,489,0.9121236,0.9078512,0.0042724013,False,0.9121236,0.9078512,True,False
1631,/home/lux1/noise/train/0078/bb4a2018beea4bafa70b6c7823c7602a.jpg,4309332e9cc70d7a4a7c97eb3a42bbd37554a4a2e112cb74e79527548eca4096,78,78,416,78,False,True,B2_GCE07_only_correct,0.37677374,0.31329778,0.15063328,0.0042176843,1.9436623,1.4606992,0.18150945,0.31329778,1.7064476,1.1606011,0.9959267,0.7945965,78,78,False,True,0.08613858,0.094425045,78,78,True,True,0.9529493,0.2,416,0.4,0.4,0.2,0.88866544,0.86874807,0.8811815,416,0.8841932,0.8833262,0.00086700916,False,0.8841932,0.8811815,True,False
1686,/home/lux1/noise/train/0081/b4f1153ea2ae43578573d132b5a211be.jpg,414fc041bbd27cd8db75a7283f82249fc982a92f808f36f6d14c7b06592b25ea,81,81,218,81,False,True,B2_GCE07_only_correct,0.49044555,0.70225966,0.24345534,0.57457256,1.4612015,0.9773938,0.24699022,0.70225966,1.3984065,0.3534521,0.89181435,0.31312075,218,81,True,True,0.004993803,0.019053962,218,81,False,True,0.98685735,0.25,218,0.3,0.3,0.25,0.89041597,0.8736702,0.89403695,81,0.89403695,0.87671304,0.017323911,True,0.87671304,0.89403695,True,False
1692,/home/lux1/noise/train/0081/f3d21fdf78664d9fb8113ea96ef79140.jpg,a1ab464e64c2285f8b3ea2fc56c453cf19a9b55eb3375180d963be5972a83c32,81,81,88,81,False,True,B2_GCE07_only_correct,0.1399217,0.408637,0.0011436194,0.27438563,3.4815254,2.2130146,0.13877808,0.408637,1.9748791,0.8949281,1.0700406,0.6650199,88,81,True,True,0.022951894,0.029686779,88,81,False,True,0.9944868,0.05,131,0.15,0.0,0.05,0.89913136,0.8633828,0.86181116,88,0.86819756,0.8626991,0.005498469,False,0.86819756,0.86181116,True,False
1739,/home/lux1/noise/train/0084/0d8a3d194301416cbb42caf93879277f.jpg,eb7e6c27d54a18ab244bc975ae5d45e31cd46c8a51d6b20394ed74a230daf4cf,84,84,61,84,False,True,B2_GCE07_only_correct,0.40868106,0.90066504,0.19103462,0.880095,2.455241,0.62234235,0.21764645,0.90066504,1.5248833,0.10462183,0.9372926,0.10088265,61,84,True,True,0.024984932,0.06220712,61,84,False,True,0.99222374,0.15,84,0.15,0.0,0.15,0.88996935,0.87449867,0.8842362,84,0.8842362,0.8736254,0.010610819,True,0.8664861,0.8842362,True,False
1741,/home/lux1/noise/train/0084/187a296edbdf4ad0abc0d4dd660f13d7.jpg,6317fd6b0ded6c9c92c3c822e04d16b76cbfd83f5851ef942b82bd0294a49f33,84,84,377,84,False,True,B2_GCE07_only_correct,0.91054016,0.5850222,0.85122734,0.1721882,0.44569364,0.6969542,0.059312817,0.5850222,2.82493,0.53610545,1.2308263,0.4469984,377,377,True,False,0.0011434057,0.006659864,377,84,False,True,0.98426807,0.15,224,0.3,0.05,0.15,0.8875369,0.8617983,0.858119,377,0.8777415,0.858119,0.019622505,False,0.8777415,0.858119,True,False
1744,/home/lux1/noise/train/0084/3460e81b6d454e8b9c26f7c355763690.jpg,cb1c05416e7600330c1bc1019c754598dde4f2306a212fb61caa3387203051ce,84,84,414,84,False,True,B2_GCE07_only_correct,0.2756157,0.70776933,0.10666409,0.5752714,2.5159006,1.1638749,0.1689516,0.70776933,1.7781429,0.34563705,1.0171039,0.30700198,414,84,True,True,0.009622224,0.0048179785,414,84,False,True,0.9927604,0.2,60,0.35,0.0,0.2,0.8829297,0.86160725,0.8760816,84,0.8760816,0.8748491,0.0012325048,True,0.868822,0.8760816,True,False
1745,/home/lux1/noise/train/0084/4667545d1056486e9fb4f5ce90fbef4b.jpg,ce360893a8fda5f43208f9ebecce2632e0bc48270cae5df3cf40ba16f72e2d79,84,84,123,84,False,True,B2_GCE07_only_correct,0.32292876,0.926675,0.18710436,0.8728134,2.3465557,0.3653114,0.1358244,0.926675,1.9963924,0.07615234,1.0753993,0.07415823,123,84,True,True,0.023885194,0.0049189017,123,84,False,True,0.9864064,0.2,84,0.2,0.1,0.2,0.87684196,0.85692424,0.86840785,84,0.86840785,0.8606663,0.0077415705,True,0.84859735,0.86840785,True,False
1746,/home/lux1/noise/train/0084/65704bf016f24ebe9a23afde4ed680f4.jpg,425a9588a07ba31721214ca317fc430d627de907c354436a849f8377c5ec841d,84,84,61,84,False,True,B2_GCE07_only_correct,0.31564838,0.61945367,0.12622458,0.35784224,2.3441207,1.1622295,0.1894238,0.61945367,1.6637685,0.4789174,0.98280627,0.4069073,84,84,False,True,0.044877633,0.044876516,84,84,True,True,0.98941076,0.1,456,0.15,0.1,0.1,0.8883375,0.8725071,0.8923559,456,0.8963461,0.8923559,0.0039901733,False,0.87135607,0.8923559,True,False
1776,/home/lux1/noise/train/0085/fb64059f00c448d9a4b13df207f47917.jpg,05930047821a766b27d21f4bf8be648e7ce322b82ef3faf5731c5fcfb9e389f8,85,85,27,85,False,True,B2_GCE07_only_correct,0.25336707,0.6625953,0.055646196,0.5397054,2.9387157,1.4485669,0.19772087,0.6625953,1.620899,0.4115909,0.9692267,0.35760513,85,85,False,True,0.03773704,0.022916544,85,85,True,True,0.99477965,0.25,85,0.25,0.0,0.25,0.8991362,0.8899728,0.89424676,125,0.89546776,0.89424676,0.0012210011,False,0.8910492,0.89424676,True,False
1808,/home/lux1/noise/train/0087/691f0696dce342389dd56f18e231577f.jpg,a39f2ce8d7fcc056b79f85ce4c0e15a0d79d53672a9b2767d1d413714f2b1f68,87,87,391,87,False,True,B2_GCE07_only_correct,0.48984385,0.4993577,0.07578534,0.11037591,1.1418904,1.0848219,0.4140585,0.4993577,0.881748,0.6944326,0.6579427,0.5499735,87,87,False,True,0.019890578,0.04100374,87,87,True,True,0.94844776,0.25,391,0.45,0.45,0.25,0.95405215,0.91131526,0.8433299,391,0.8663353,0.8433299,0.023005366,False,0.8663353,0.8433299,True,False
1820,/home/lux1/noise/train/0088/11419d9d81164c339242d08f91527717.jpg,77ea3eaaf197e2ad6e152861eee2789fdb9f633541946bb312366a5a21cae130,88,88,455,88,False,True,B2_GCE07_only_correct,0.3677981,0.36251277,0.04250282,0.03516403,1.6839325,1.4611114,0.10395237,0.36251277,2.2638226,1.0146955,1.1356939,0.72642404,222,455,False,False,0.0038018224,0.0055110734,455,455,False,False,0.99175006,0.1,418,0.5,0.2,0.1,0.8980757,0.88885385,0.89181113,455,0.89988184,0.89181113,0.008070707,False,0.89988184,0.89181113,True,False
1827,/home/lux1/noise/train/0088/70e07d68dd494dc5ad6be34bb49feff3.jpg,72b8de918f8ea3141ea04014203ccc8001954b0efa042567dbc850f44983421c,88,88,408,88,False,True,B2_GCE07_only_correct,0.3994963,0.7699598,0.17261289,0.5821108,1.8825667,0.71232593,0.2268834,0.7699598,1.483319,0.26141697,0.9227889,0.23889296,408,408,True,False,0.010669902,0.06291084,408,88,False,True,0.99323213,0.25,408,0.4,0.4,0.25,0.9209313,0.90008545,0.89311934,408,0.9111144,0.9005007,0.01061368,False,0.9111144,0.89311934,True,False
1874,/home/lux1/noise/train/0090/b707e7cb3f5c4616a2110dbcacce547f.jpg,73f252f6ffedd9ed16d0eaedf75fad123efad92437b9fc6d37e97c93bcd0b1cf,90,90,459,90,False,True,B2_GCE07_only_correct,0.45789766,0.62656754,0.015209496,0.29296085,1.2080729,0.85419804,0.44268817,0.62656754,0.81488967,0.4674987,0.6210194,0.39870834,90,90,False,True,0.020530097,0.047632903,90,90,True,True,0.9322796,0.35,90,0.35,0.1,0.35,0.9061012,0.8799764,0.8584469,90,0.8584469,0.83597326,0.022473633,True,0.818652,0.8584469,True,False
1952,/home/lux1/noise/train/0094/b0a5101189264b9cb2e323e5b4e7fc6e.jpg,7052103dda40c8d29bf344f9c205fe45389c74eea323edcd6c2f2199794a731f,94,94,132,94,False,True,B2_GCE07_only_correct,0.34658915,0.54076594,0.13239259,0.3778361,2.1271753,1.4310648,0.113200404,0.54076594,2.1785955,0.6147688,1.1176895,0.4995869,443,94,False,True,0.022108572,0.026808038,132,94,False,True,0.99217105,0.4,94,0.4,0.0,0.4,0.8865822,0.86863124,0.8618297,443,0.86912066,0.8618297,0.0072909594,False,0.8360278,0.8618297,True,False
1997,/home/lux1/noise/train/0096/9a0ed22a911247348f8c7fb9d570a198.jpg,4eca4ba797d842fcb16247b072e0d7070f204458a0ea78429f532972f78742c1,96,96,17,96,False,True,B2_GCE07_only_correct,0.4327635,0.7554279,0.07244456,0.5649528,1.3379366,0.7934777,0.36031893,0.7554279,1.0207657,0.28047097,0.72940123,0.2546553,17,17,True,False,0.07486054,0.16234362,17,96,False,True,0.9374451,0.2,17,0.3,0.3,0.2,0.8673088,0.84578,0.8290005,96,0.8290005,0.82382864,0.0051718354,True,0.82382864,0.8290005,True,False
2026,/home/lux1/noise/train/0098/22586371d78349d79cf51762286059fb.jpg,7a91643e0af98626b17cda38dcb93c5518787e24ab86df66fb805015f6f61cbb,98,98,233,98,False,True,B2_GCE07_only_correct,0.35772827,0.5838097,0.071447134,0.2920227,2.4871292,1.3371682,0.28628114,0.5838097,1.2507808,0.53818023,0.83337975,0.44842294,98,98,False,True,0.09467967,0.07298723,98,98,True,True,0.983111,0.6,98,0.6,0.05,0.6,0.95439416,0.8888501,0.9133611,98,0.9133611,0.8866975,0.026663601,True,0.8866975,0.9133611,True,False
2033,/home/lux1/noise/train/0098/9920d1e977834616815668e9847a8372.jpg,5145f60152a876d92e4895bd246038ac9dd8cdbb7ee7bbdb621a6af12392bdee,98,98,226,98,False,True,B2_GCE07_only_correct,0.09137898,0.31245238,0.019391857,0.079484835,4.0967855,2.4595692,0.06608058,0.31245238,2.7168803,1.1633033,1.2152897,0.7957945,134,226,False,False,0.0296966,0.027276626,226,98,False,True,0.9890421,0.35,98,0.35,0.1,0.35,0.8663083,0.8415767,0.8317703,98,0.8317703,0.80839366,0.023376644,True,0.80839366,0.8317703,True,False
2035,/home/lux1/noise/train/0098/a4382def3a7a49f79ddb98c139150df7.jpg,7ab438053dc2ca98347673b7ff6327eb475688361538d4b3ec893a502c57ca40,98,98,233,98,False,True,B2_GCE07_only_correct,0.31113908,0.5901112,0.0018257201,0.30631232,2.703335,1.2343247,0.30931336,0.5901112,1.1734004,0.52744424,0.8002512,0.44102925,233,233,True,False,0.02864587,0.05085156,233,98,False,True,0.9912704,0.25,98,0.25,0.1,0.25,0.91359985,0.8767692,0.8682206,98,0.8682206,0.85320735,0.0150132775,True,0.85320735,0.8682206,True,False
2118,/home/lux1/noise/train/0102/a5f61c2a4f2343eea2101069bd83fe88.jpg,d8d5e152218095c286b6c22312fad43c77894abdccf780a91776c476e65b879f,102,102,74,102,False,True,B2_GCE07_only_correct,0.19987154,0.28749338,0.07849218,0.021787226,3.0825014,2.180805,0.12137936,0.28749338,2.1088343,1.2465554,1.1021315,0.83161664,74,74,True,False,0.022257198,0.032135975,74,74,False,False,0.9929974,0.25,102,0.25,0.1,0.25,0.9334146,0.8808718,0.8756484,74,0.8988571,0.8885458,0.0103113055,False,0.8988571,0.8756484,True,False
2149,/home/lux1/noise/train/0104/253b92e39b9d44a99cda136289b7be90.jpg,000894b584c5e0903ff832741fb7a7bde6ab9c93441cefe82d8bf8dad76aa865,104,104,341,104,False,True,B2_GCE07_only_correct,0.31887454,0.6091866,0.035683274,0.4136838,1.7003878,1.0600187,0.27467477,0.6091866,1.2921675,0.49563065,0.8503754,0.41879043,341,104,True,True,0.004226597,0.0018446333,341,104,False,True,0.9947415,0.25,341,0.4,0.4,0.25,0.9379255,0.9137846,0.9074032,369,0.92564094,0.9233537,0.0022872686,False,0.9233537,0.9074032,True,False
2152,/home/lux1/noise/train/0104/5f1eceef498b44d1a843d2f04747a538.jpg,dbc7464080c7179f178cb3a9a59ed2c4af80b4500525df6bf6deb2e1a3e347ee,104,104,341,104,False,True,B2_GCE07_only_correct,0.47684708,0.61785966,0.11035916,0.30844554,1.4059793,0.94954896,0.36648792,0.61785966,1.0037897,0.4814939,0.7210433,0.4087483,104,104,False,True,0.030362457,0.012168096,104,104,True,True,0.99649346,0.35,341,0.5,0.5,0.35,0.95385265,0.93022126,0.9102327,341,0.93343157,0.9225227,0.010908842,False,0.93343157,0.9102327,True,False
2158,/home/lux1/noise/train/0104/b699610a15294e8b9c303ca29867b545.jpg,0fd8f0cd0ee98ac9f573a7434481ca71c600f69478365b6afbce72ed256fc21b,104,104,427,104,False,True,B2_GCE07_only_correct,0.18322046,0.40540218,0.018644512,0.22553436,3.1080356,2.12293,0.12553528,0.40540218,2.0751684,0.90287566,1.0943471,0.66925603,427,104,True,True,0.029837307,0.024752676,427,104,False,True,0.97580826,0.15,388,0.2,0.0,0.15,0.9061166,0.8410261,0.808156,427,0.847039,0.8414355,0.0056034923,False,0.847039,0.808156,True,False
2162,/home/lux1/noise/train/0104/d497f67d45c74ed39c1cc1c85eb1e214.jpg,7e8ea9a9e2d630489738d3292cd52d7727ca5d3dc6556502b80c78f9b793534e,104,104,341,104,False,True,B2_GCE07_only_correct,0.53922707,0.5488456,0.28835866,0.2196081,1.4306352,1.1267177,0.2508684,0.5488456,1.3828268,0.5999381,0.8859286,0.48989245,341,104,True,True,0.012758347,0.0074738907,341,104,False,True,0.9944413,0.3,341,0.45,0.45,0.3,0.94363695,0.93017703,0.9196783,369,0.9384699,0.93036777,0.008102119,False,0.93036777,0.9196783,True,False
2163,/home/lux1/noise/train/0104/e3bf21a1801342618991086258a9ddfe.jpg,1669b59b45b69a3ac5bbe7e44b2da09f37e4d568ab464d5d0180f8fb5512be99,104,104,49,104,False,True,B2_GCE07_only_correct,0.20695093,0.49732643,0.051773995,0.30758756,3.4097757,2.0209563,0.15517694,0.49732643,1.8631892,0.6985086,1.0408846,0.55247676,104,104,False,True,0.029351387,0.018841494,104,104,True,True,0.9701734,0.25,104,0.25,0.0,0.25,0.88544416,0.829689,0.80334824,441,0.810413,0.80636185,0.004051149,False,0.7874541,0.80334824,True,False
2248,/home/lux1/noise/train/0108/f057138211c94b6e9353f1befa412c1a.jpg,9687817d31e4816eec810d1861f1f553a34ee2dc65b44753ec3d49dcb0385a6d,108,108,104,108,False,True,B2_GCE07_only_correct,0.158826,0.4487094,0.015794232,0.3105356,3.1300416,2.1390715,0.121012315,0.4487094,2.1118631,0.8013798,1.1028228,0.6133463,108,108,False,True,0.020710232,0.02417441,104,108,False,True,0.9946454,0.25,108,0.25,0.1,0.25,0.92116,0.8894211,0.876946,108,0.876946,0.8718457,0.0051002502,True,0.8718457,0.876946,True,False
2303,/home/lux1/noise/train/0111/7b9d59f38cc04dd6928fa8d03dd7cf11.jpg,219cd8069861cf37a7225e8f1f738720179067b42832308afcf9ddd8aa90e657,111,111,338,111,False,True,B2_GCE07_only_correct,0.5541073,0.8768619,0.32666048,0.8289316,1.5688713,0.64871204,0.22744682,0.8768619,1.4808388,0.13140579,0.92191,0.12554331,338,111,True,True,0.024495726,0.004038692,338,111,False,True,0.9844556,0.3,111,0.3,0.05,0.3,0.9057934,0.79702944,0.7976235,111,0.7976235,0.79587305,0.0017504692,True,0.79587305,0.7976235,True,False
2348,/home/lux1/noise/train/0113/c2fa81548ca84e9b85cce12fbc33d109.jpg,b0c0913b4c29de4fcb2a5e36e2b1fd93293227aede4e147a9a90c78cc5a579ba,113,113,140,113,False,True,B2_GCE07_only_correct,0.4273161,0.6341398,0.00991109,0.36259145,1.2563912,0.98009276,0.417405,0.6341398,0.87369835,0.45548585,0.6535882,0.39001176,113,113,False,True,0.02143455,0.001700925,113,113,True,True,0.9799734,0.2,140,0.65,0.65,0.2,0.9506709,0.91213834,0.84438515,140,0.87274975,0.8484675,0.024282217,False,0.87274975,0.84438515,True,False
2358,/home/lux1/noise/train/0114/3a9523826e8e450d929f0d66a26d1ceb.jpg,fb8a355bea1f5a5c1d55039c62d6a2cec3bc190bdc1dd545d6c367f5dc10d990,114,114,219,114,False,True,B2_GCE07_only_correct,0.3795917,0.44024694,0.05103925,0.013194472,2.0645027,1.2882459,0.32855245,0.44024694,1.1130587,0.8204195,0.773143,0.6241393,114,114,False,True,0.035265666,0.039282598,114,114,True,True,0.92890584,0.2,114,0.2,0.15,0.2,0.7821871,0.7360219,0.7276718,160,0.75177705,0.7320518,0.019725263,False,0.6398951,0.7276718,True,False
2463,/home/lux1/noise/train/0119/3d6e9dde7b2b4805b0df8c5c8c4e32bf.jpg,b14515ea852980aa648f06eca375182b3c389dd891c93d5fd1f329c71dd8a0b2,119,119,35,119,False,True,B2_GCE07_only_correct,0.55925375,0.79665965,0.15232861,0.594858,0.9078989,0.5177184,0.40692514,0.79665965,0.89912605,0.2273277,0.6672604,0.21016292,35,119,True,True,0.002026068,0.00031905854,35,119,False,True,0.9955006,0.75,119,0.75,0.25,0.75,0.9473832,0.9315879,0.9479091,119,0.9479091,0.9475185,0.00039058924,True,0.9475185,0.9479091,True,False
2487,/home/lux1/noise/train/0120/b589f655fc204b2e9c8e83969c3341e5.jpg,6bc9e51a5a98dce2b2efe6be7b4d09c448819328999940969af5495fc67721c6,120,120,136,120,False,True,B2_GCE07_only_correct,0.40053254,0.39596033,0.170598,0.12055877,2.0791929,1.4379581,0.22993454,0.39596033,1.4699605,0.92644125,0.9180371,0.68167883,136,105,True,False,0.02008618,0.06537436,136,105,False,False,0.9905188,0.3,105,0.45,0.0,0.3,0.9049214,0.88866967,0.9038677,120,0.9038677,0.90119964,0.0026680827,True,0.88067836,0.9038677,True,False
2549,/home/lux1/noise/train/0123/85c61208ce0843098a0c52158861d360.jpg,c962806217521805e7772473d921b30c1f5a2c965a619ed8e83f91208d6ac65b,123,123,374,123,False,True,B2_GCE07_only_correct,0.3782193,0.35248202,0.2408568,0.053937465,2.4514618,1.7300423,0.13736251,0.35248202,1.9851317,1.0427557,1.0726045,0.7400811,374,123,True,True,0.032858822,0.02939432,374,123,False,True,0.9895628,0.05,374,0.25,0.25,0.05,0.9977231,0.90922576,0.89430106,374,0.9175872,0.90071625,0.016870975,False,0.9175872,0.89430106,True,False
2727,/home/lux1/noise/train/0132/22b1b642c4204c8aa0b281da7fd269ca.jpg,727cc532790fd0e8519535b21d5bf5839764bc4f11cd58aac65d45ecd64e4c05,132,132,69,132,False,True,B2_GCE07_only_correct,0.31673956,0.5813018,0.041503966,0.3185356,2.1084716,1.2942979,0.2752356,0.5813018,1.2901278,0.54248524,0.8495493,0.45137218,132,132,False,True,0.031596743,0.06597325,132,132,True,True,0.9619061,0.35,132,0.35,0.05,0.35,0.97005373,0.89888096,0.81021535,132,0.81021535,0.8081494,0.0020659566,True,0.8065666,0.81021535,True,False
2817,/home/lux1/noise/train/0136/7bf43e86a7964f6d85adfa1594cdcd72.jpg,7629c0c270614ae38bd944037306df78b72235e802c26a6dd3c49e1c169a1b71,136,136,300,136,False,True,B2_GCE07_only_correct,0.3217523,0.7345135,0.06970745,0.57433045,2.4228737,0.9612844,0.097766526,0.7345135,2.325173,0.30854687,1.1480054,0.27750117,183,136,False,True,0.039516807,0.026594222,183,136,False,True,0.98971486,0.0,489,0.3,0.0,0.0,0.8993581,0.8800992,0.83988655,57,0.8540382,0.852907,0.001131177,False,0.73965967,0.83988655,True,False
