sample_index,image_path,image_sha256,class_name,noisy_label,D3_STRICT_pred,B2_GCE07_pred,D3_STRICT_correct,B2_GCE07_correct,group,D3_STRICT_confidence,B2_GCE07_confidence,D3_STRICT_margin,B2_GCE07_margin,D3_STRICT_entropy,B2_GCE07_entropy,D3_STRICT_noisy_label_probability,B2_GCE07_noisy_label_probability,D3_STRICT_ce_loss,B2_GCE07_ce_loss,D3_STRICT_gce_q07,B2_GCE07_gce_q07,D3_STRICT_flip_pred,B2_GCE07_flip_pred,D3_STRICT_flip_pred_agree,B2_GCE07_flip_pred_agree,D3_STRICT_flip_jsd,B2_GCE07_flip_jsd,D3_STRICT_tta_pred,B2_GCE07_tta_pred,D3_STRICT_tta_correct,B2_GCE07_tta_correct,clip_flip_cosine,knn_label_agreement,knn_majority_label,knn_majority_fraction,knn_support_D3_STRICT_pred,knn_support_B2_GCE07_pred,nearest_train_similarity,mean_topk_similarity,prototype_label_similarity,prototype_top1_label,prototype_top1_similarity,prototype_second_similarity,prototype_margin,prototype_supports_noisy_label,prototype_similarity_D3_STRICT_pred,prototype_similarity_B2_GCE07_pred,dedup_metadata_available,cross_class_duplicate_conflict
217,/home/lux1/noise/train/0010/8332a602d6d744c6b5486690933601bd.jpg,4130fa2f85764565d97afa392f40271238548f6d3430ef44d64844f9e11a09ef,10,10,10,10,True,True,both_correct,0.75512946,0.7088777,0.69687593,0.5648426,1.1290988,0.9270496,0.75512946,0.7088777,0.28086606,0.3440723,0.2549799,0.30577278,10,10,True,True,0.01422973,0.014785193,10,10,True,True,0.9814651,0.2,256,0.35,0.2,0.2,0.9038092,0.8895364,0.8856951,187,0.9053219,0.9015653,0.0037565827,False,0.8856951,0.8856951,True,False
218,/home/lux1/noise/train/0010/92ceda360e554175b22280662bde5eaa.jpg,f35144018f5130452c890fae81001855d53a736287f610d9986d88ff0c04119c,10,10,10,10,True,True,both_correct,0.9429,0.9829831,0.90964586,0.96992886,0.30751362,0.100906774,0.9429,0.9829831,0.058795035,0.017163318,0.05760159,0.017060637,10,10,True,True,0.0036337809,0.0018786908,10,10,True,True,0.91957045,0.45,10,0.45,0.45,0.45,0.92797047,0.9136032,0.91640043,10,0.91640043,0.9095772,0.0068232417,True,0.91640043,0.91640043,True,False
219,/home/lux1/noise/train/0010/95e3f6c361a04d06bfcea95e68591d29.jpg,cf15d4e9127538f5317dd29ec4d96084d5f4cb19f8bf9de51d6b7ffa5d434123,10,10,10,10,True,True,both_correct,0.87363327,0.99047256,0.85810924,0.98821837,0.7867185,0.0819726,0.87363327,0.99047256,0.13509463,0.009573148,0.12890357,0.009541086,10,10,True,True,0.019765193,0.0023542629,10,10,True,True,0.9150346,0.4,10,0.4,0.4,0.4,0.8090496,0.7816373,0.7943752,10,0.7943752,0.78037596,0.013999224,True,0.7943752,0.7943752,True,False
220,/home/lux1/noise/train/0010/97feb2bf54014ccebce248ac9688fecb.jpg,10e026159f88b18bd5ee64ae83550cfe5b1ffb4134ce52ba65784cac9bad5f3e,10,10,10,10,True,True,both_correct,0.97899663,0.99439925,0.96675634,0.9899126,0.13598718,0.039773464,0.97899663,0.99439925,0.02122708,0.005616479,0.021070156,0.0056054764,10,10,True,True,0.002658402,0.0010010555,10,10,True,True,0.9456397,0.55,10,0.55,0.55,0.55,0.924612,0.90709037,0.9152612,10,0.9152612,0.88479424,0.030466974,True,0.9152612,0.9152612,True,False
221,/home/lux1/noise/train/0010/a7398f1c02af498c9e1f9a7c150e721b.jpg,339d437c85a4d659edec810964d8d63f9ad1053e59f0f141e2874c8465a9b0c8,10,10,10,10,True,True,both_correct,0.99725634,0.99992895,0.9961328,0.9998939,0.025188016,0.0008872195,0.99725634,0.99992895,0.0027474535,7.104621e-05,0.002744794,7.101468e-05,10,10,True,True,4.10808e-05,1.6998556e-06,10,10,True,True,0.98322004,0.7,10,0.7,0.7,0.7,0.85024333,0.8270159,0.8306466,10,0.8306466,0.8070073,0.023639262,True,0.8306466,0.8306466,True,False
223,/home/lux1/noise/train/0010/b32dcd2396b04e3680ddb7c03ec784ba.jpg,5ad868faea08856beaa8eeaddc7cae78deb0d6d10deffdd61eab675967ff53bc,10,10,10,10,True,True,both_correct,0.8741257,0.9885196,0.8512481,0.9823175,0.73532265,0.082688525,0.8741257,0.9885196,0.13453105,0.011546805,0.12839079,0.011500291,10,10,True,True,0.01636164,0.0056196605,10,10,True,True,0.98987323,0.65,10,0.65,0.65,0.65,0.94134915,0.89884585,0.9113737,10,0.9113737,0.90780216,0.0035715103,True,0.9113737,0.9113737,True,False
224,/home/lux1/noise/train/0010/b341d77d82a54737993b0d248a6e032b.jpg,99971ab673f54cd0de604df72a13787d08cebfef063835ed7edaf090a95f26a0,10,10,10,10,True,True,both_correct,0.9834358,0.9976774,0.98025763,0.99641687,0.12748273,0.019896464,0.9834358,0.9976774,0.016702926,0.0023253325,0.016605685,0.002323389,10,10,True,True,0.0021815242,0.00083430845,10,10,True,True,0.98298913,0.3,10,0.3,0.3,0.3,0.9098865,0.878386,0.89170694,10,0.89170694,0.87822086,0.013486087,True,0.89170694,0.89170694,True,False
225,/home/lux1/noise/train/0010/c454f4647f614af3ba55dc526010e7c4.jpg,49395395be28b3b3c691b8a293dbe1891eb409e1b236199f1b20ac04d122a3d4,10,10,10,10,True,True,both_correct,0.86458534,0.9816507,0.83529764,0.9764565,0.76584095,0.1358046,0.86458534,0.9816507,0.14550528,0.018519701,0.13834043,0.018400209,10,10,True,True,0.0034108614,0.0005377133,10,10,True,True,0.98999035,0.65,10,0.65,0.65,0.65,0.96172893,0.9273626,0.92918944,10,0.92918944,0.89594746,0.033241987,True,0.92918944,0.92918944,True,False
226,/home/lux1/noise/train/0010/ef4a9e2f9b9d47be958e19f845f3ccc1.jpg,294548be88cbcbcb773bb8f685d8e854093d9309a32d2443afa0de35f6af0069,10,10,10,10,True,True,both_correct,0.8849607,0.985148,0.8577861,0.9772737,0.6433662,0.10376623,0.8849607,0.985148,0.12221204,0.01496341,0.11713045,0.014885324,10,10,True,True,0.0014723444,8.0766404e-05,10,10,True,True,0.9950434,0.6,10,0.6,0.6,0.6,0.95568675,0.93028706,0.9389374,10,0.9389374,0.90238214,0.03655529,True,0.9389374,0.9389374,True,False
227,/home/lux1/noise/train/0010/fa6aeaca9d1e4fcfb7c6ebeebbe41a1b.jpg,8784dce4193ba17ef0723f24d630ff15daf5a98b5ed72f609c4db49bc38ef8b9,10,10,10,10,True,True,both_correct,0.99540603,0.99914527,0.9925009,0.9983814,0.035796486,0.0072810184,0.99540603,0.99914527,0.00460457,0.0008550802,0.004597136,0.00085481576,10,10,True,True,9.367737e-05,8.056996e-06,10,10,True,True,0.988031,0.6,10,0.6,0.6,0.6,0.97713065,0.8723667,0.87905884,10,0.87905884,0.85669905,0.022359788,True,0.87905884,0.87905884,True,False
228,/home/lux1/noise/train/0010/fc6f9bc73147452b99ac5dfe2f095f61.jpg,968a4b47c1667cfa4a8b03b7355aca1864c99dc7c11128d06c8367aef647966a,10,10,10,10,True,True,both_correct,0.6602199,0.8275087,0.54961777,0.7328717,1.4753069,0.7449032,0.6602199,0.8275087,0.41518232,0.18933566,0.36029416,0.17732526,184,184,False,False,0.19692941,0.24583514,10,10,True,True,0.78683496,0.15,256,0.25,0.15,0.15,0.83855337,0.7867021,0.79854107,184,0.80684847,0.80303645,0.003812015,False,0.79854107,0.79854107,True,False
229,/home/lux1/noise/train/0011/0c5ae77c14de4f389fc791a24dda5fa6.jpg,359b7881e5ce289429effeda81d10c6531919b45269837499e1f6f7c05ec6b99,11,11,11,11,True,True,both_correct,0.9913469,0.9972366,0.98512185,0.99507034,0.059322562,0.021120308,0.9913469,0.9972366,0.008690749,0.0027671878,0.008664386,0.0027645486,11,11,True,True,0.0001706286,0.00015427446,11,11,True,True,0.9942084,0.9,11,0.9,0.9,0.9,0.92907685,0.9090074,0.94331616,11,0.94331616,0.9070781,0.036238074,True,0.94331616,0.94331616,True,False
230,/home/lux1/noise/train/0011/164fc36de9a94aa385071e6c679b447f.jpg,402340ed3ac745f6193386daa9f5040e54dc447243a877604a1a772ac3fdee59,11,11,11,11,True,True,both_correct,0.9857245,0.99721164,0.9804321,0.9963367,0.10546181,0.0249061,0.9857245,0.99721164,0.014378393,0.002792271,0.014306222,0.0027894974,11,11,True,True,0.00072162773,0.00042845611,11,11,True,True,0.98116535,0.75,11,0.75,0.75,0.75,0.9815211,0.90217006,0.8490583,474,0.85622793,0.8490583,0.007169664,False,0.8490583,0.8490583,True,False
231,/home/lux1/noise/train/0011/1b58737df041455ebcba49b05c1c32e9.jpg,73f68fecabc29e2dba738dd1d36b3a7f741a4ed91d7eeb2e81ca2e244c682948,11,11,11,11,True,True,both_correct,0.99651235,0.999238,0.9955562,0.9990486,0.031734332,0.0078022466,0.99651235,0.999238,0.0034937554,0.0007622912,0.0034895113,0.000762088,11,11,True,True,0.00012339556,7.076808e-05,11,11,True,True,0.9927535,0.8,11,0.8,0.8,0.8,0.97137153,0.91873443,0.9406847,11,0.9406847,0.9104488,0.030235887,True,0.9406847,0.9406847,True,False
232,/home/lux1/noise/train/0011/223d9ebd45264f329f87e07640bb8f92.jpg,ad2d89a75166b047ee3038760089404a3c942a12ade0a3ef7eca6e21206ccaa6,11,11,11,11,True,True,both_correct,0.6328569,0.8409804,0.5239602,0.7202317,1.5813093,0.6127689,0.6328569,0.8409804,0.45751095,0.17318691,0.3914829,0.1631008,11,11,True,True,0.02817849,0.009182142,11,11,True,True,0.9901017,0.5,11,0.5,0.5,0.5,0.88815784,0.8640901,0.8851571,11,0.8851571,0.86312205,0.022035062,True,0.8851571,0.8851571,True,False
234,/home/lux1/noise/train/0011/579b494e59b642b79c8e2a251eb4a4fa.jpg,dd93663c7fcb75113dbea11c7d1dcfde9a7ab00e452baf20fa2b5a28fcdb4c40,11,11,11,11,True,True,both_correct,0.98255354,0.9982805,0.97500145,0.9978131,0.12632161,0.016350545,0.98255354,0.9982805,0.017600423,0.0017209733,0.01749243,0.0017199346,11,11,True,True,0.0016283538,0.00023547084,11,11,True,True,0.99255204,0.7,11,0.7,0.7,0.7,0.9643974,0.9031886,0.91220635,11,0.91220635,0.88920575,0.023000598,True,0.91220635,0.91220635,True,False
236,/home/lux1/noise/train/0011/67967542a76945499bb867e6b221dc26.jpg,c09834d914a4f4a39551d8aa59d01388ed6db52df9bee01f8d3b9a3364139216,11,11,11,11,True,True,both_correct,0.92481834,0.9316272,0.9018199,0.89758265,0.5030033,0.39451677,0.92481834,0.9316272,0.078157976,0.07082254,0.076058425,0.069095664,11,11,True,True,0.0038344725,0.0038332916,11,11,True,True,0.9903691,0.25,48,0.3,0.25,0.25,0.87869966,0.83299094,0.7957677,48,0.8136584,0.80810654,0.0055518746,False,0.7957677,0.7957677,True,False
237,/home/lux1/noise/train/0011/67dcea2191654dddb2b204debcca4fae.jpg,f482206442dfaaa54fef69d9b0ccbe6332f788cc906cc49f215fdafe4b8266f8,11,11,11,11,True,True,both_correct,0.9732815,0.9979632,0.9526142,0.9964374,0.15156552,0.01668449,0.9732815,0.9979632,0.027081944,0.0020389024,0.026826859,0.0020374572,11,11,True,True,0.00037898647,7.228896e-05,11,11,True,True,0.990345,0.85,11,0.85,0.85,0.85,0.93802214,0.90407646,0.92846453,11,0.92846453,0.89732045,0.031144083,True,0.92846453,0.92846453,True,False
238,/home/lux1/noise/train/0011/76d8f4fe854f4792987cce8363bd2c1e.jpg,1b71544c6967c13d9d8a379bd1cbe18e5e18697419bc26f04cfe80bca9978572,11,11,11,11,True,True,both_correct,0.96643704,0.9857159,0.9438709,0.97563815,0.19948718,0.09195691,0.96643704,0.9857159,0.0341391,0.014387089,0.03373444,0.014314908,11,11,True,True,0.003030165,0.0037535334,11,11,True,True,0.9851177,0.7,11,0.7,0.7,0.7,0.91903555,0.9036039,0.92205995,11,0.92205995,0.8994685,0.022591472,True,0.92205995,0.92205995,True,False
239,/home/lux1/noise/train/0011/b3c8dc906b5443c29a69c08c8ead71ab.jpg,9ab67c2abd4a6a47528cf6fa94aa3d147a11fa1796d5fd0ef921aaed4988c85f,11,11,11,11,True,True,both_correct,0.9595842,0.9681761,0.9245794,0.9378326,0.19891565,0.14916237,0.9595842,0.9681761,0.04125525,0.03234127,0.04066527,0.031977892,11,11,True,True,0.00044070004,0.0012325572,11,11,True,True,0.98899245,0.7,11,0.7,0.7,0.7,0.933445,0.9083072,0.9248264,11,0.9248264,0.90068656,0.024139822,True,0.9248264,0.9248264,True,False
241,/home/lux1/noise/train/0011/d9f263fb39354617bec6b1564b77d866.jpg,29b54648b15bb1d04e6000c3139ff66987d7ae6a75a8ccdb426ac5be0949ac55,11,11,11,11,True,True,both_correct,0.81941175,0.95384836,0.7050521,0.921584,0.7349448,0.24029225,0.81941175,0.95384836,0.1991686,0.047250565,0.18590808,0.04647766,348,11,False,True,0.08430096,0.05697798,11,11,True,True,0.9906305,0.1,348,0.4,0.1,0.1,0.90564907,0.8933956,0.9121374,11,0.9121374,0.90916544,0.0029719472,True,0.9121374,0.9121374,True,False
242,/home/lux1/noise/train/0011/da758344b6074f89b953ad309184225a.jpg,549473b92bc38070c2dea28e27b689bc1ff32b082f29905906f6f62a649cd4d1,11,11,11,11,True,True,both_correct,0.94591403,0.98968494,0.9115335,0.9822384,0.28750876,0.066598505,0.94591403,0.98968494,0.055603564,0.010368647,0.054535355,0.010331103,11,11,True,True,0.0030301544,0.0010582655,11,11,True,True,0.9908334,0.8,11,0.8,0.8,0.8,0.9234407,0.9052569,0.9162893,11,0.9162893,0.9005898,0.015699506,True,0.9162893,0.9162893,True,False
243,/home/lux1/noise/train/0011/de8c8e109dcd46daba0380819729a28c.jpg,36d21092970cb4deb46991be7396daa4b507d7b3952e18faee826a69992f5a28,11,11,11,11,True,True,both_correct,0.9681798,0.98834896,0.9569139,0.98391855,0.22094807,0.08480345,0.9681798,0.98834896,0.032337464,0.011719427,0.03197423,0.011671526,11,11,True,True,0.0016942429,0.00076586514,11,11,True,True,0.98666537,0.25,11,0.25,0.25,0.25,0.88708615,0.85970557,0.8697327,11,0.8697327,0.8519136,0.017819107,True,0.8697327,0.8697327,True,False
244,/home/lux1/noise/train/0011/ec9abcfd2ece4d54b11eda7212ceb0b3.jpg,eda1cf4b55be504eca39080a161a41927543c1d08db0038a75e57f31a1f81a09,11,11,11,11,True,True,both_correct,0.9716737,0.9904946,0.96353304,0.98502296,0.20224714,0.068376444,0.9716737,0.9904946,0.028735196,0.009550831,0.028448105,0.009519032,11,11,True,True,0.0011127115,0.00061160943,11,11,True,True,0.9910461,0.6,11,0.6,0.6,0.6,0.89363444,0.8812458,0.9146497,11,0.9146497,0.89081144,0.023838282,True,0.9146497,0.9146497,True,False
245,/home/lux1/noise/train/0011/eca0b30408724b82969b2248a3ea1428.jpg,08b6919ab4cb9b62971017005547e1aa6ecfeab646c71f55a68d1467567b1cb4,11,11,11,11,True,True,both_correct,0.9572935,0.99307394,0.9497517,0.9905179,0.31260064,0.059184853,0.9572935,0.99307394,0.04364523,0.006950131,0.042985253,0.0069332975,11,11,True,True,0.0074824495,0.0024279673,11,11,True,True,0.97912514,0.65,11,0.65,0.65,0.65,0.90148884,0.8496872,0.8696039,11,0.8696039,0.84150255,0.028101325,True,0.8696039,0.8696039,True,False
246,/home/lux1/noise/train/0011/f3acfb442376437e87da77ce18b78a59.jpg,d338ff6046ac32ef0544741ea0fccacb184a90c3d577412a8870c5e2307e0a84,11,11,11,11,True,True,both_correct,0.99756587,0.99890614,0.9964649,0.9984255,0.021431098,0.010021868,0.99756587,0.99890614,0.0024371229,0.0010944573,0.0024350202,0.0010940859,11,11,True,True,0.0021749944,0.0019953346,11,11,True,True,0.98482835,0.9,11,0.9,0.9,0.9,0.9297341,0.88160354,0.9127534,11,0.9127534,0.8863869,0.026366532,True,0.9127534,0.9127534,True,False
247,/home/lux1/noise/train/0011/fa89389df60947889b75a0deceaec07c.jpg,8ad2cbf70667c7d5d502e9a6dd6ed97b0b9d6df96df4c52782286486cdf275b0,11,11,11,11,True,True,both_correct,0.7927639,0.88294053,0.62910366,0.7695504,0.7304634,0.3847267,0.7927639,0.88294053,0.23222986,0.12449741,0.2143367,0.119226746,11,11,True,True,0.038619105,0.02004267,11,11,True,True,0.97947884,0.5,11,0.5,0.5,0.5,0.94609904,0.91340923,0.9260154,11,0.9260154,0.92001355,0.00600183,True,0.9260154,0.9260154,True,False
250,/home/lux1/noise/train/0012/04336beb85a54e9499ca9ed798f64b8a.jpg,e90d841871a8820c675f61d91e43010018c88f15a9f97fbf3fbb99de2df0f6cb,12,12,12,12,True,True,both_correct,0.9985018,0.9998598,0.9981017,0.9998056,0.015281665,0.0016114203,0.9985018,0.9998598,0.0014993628,0.0001401803,0.001498546,0.00014015607,12,12,True,True,0.00013350278,1.9773552e-06,12,12,True,True,0.9923296,1.0,12,1.0,1.0,1.0,0.97498465,0.9286272,0.9313654,12,0.9313654,0.8642947,0.06707066,True,0.9313654,0.9313654,True,False
251,/home/lux1/noise/train/0012/043f63ec443c4dc8aff7c13470ad54a3.jpg,099f075c343fbf798fd4ea6948558ea49d7278930f43fcbcd2a9022037e03a8f,12,12,12,12,True,True,both_correct,0.9968189,0.99779105,0.9938852,0.9955985,0.023347097,0.015857479,0.9968189,0.99779105,0.0031861516,0.002211389,0.0031826326,0.0022097146,12,12,True,True,0.00096694357,0.0019013981,12,12,True,True,0.99165535,0.85,12,0.85,0.85,0.85,0.8535269,0.8238896,0.84237933,12,0.84237933,0.79092073,0.051458597,True,0.84237933,0.84237933,True,False
252,/home/lux1/noise/train/0012/0f82efa52d9b4b90b548fff4ef702768.jpg,fd57984b36abbec2af3baebe834548702a1a62e5690d8efc15a52e39245ce529,12,12,12,12,True,True,both_correct,0.65530217,0.90026,0.59857523,0.84358025,1.7940865,0.47760892,0.65530217,0.90026,0.42265886,0.1050717,0.36587042,0.10130074,12,12,True,True,0.019138185,0.0037327632,12,12,True,True,0.9902446,0.25,37,0.5,0.25,0.25,0.9447367,0.7955018,0.7609006,37,0.78529114,0.7609006,0.024390519,False,0.7609006,0.7609006,True,False
253,/home/lux1/noise/train/0012/120604d0f9a1483f9886d18dba8bf6fa.jpg,60ef542c5c661604093f4e3a5c476e54b6ff285c8a138603f3d5bcd27d8de52f,12,12,12,12,True,True,both_correct,0.9591825,0.9984871,0.9488667,0.99760413,0.28463238,0.014038429,0.9591825,0.9984871,0.04167395,0.0015140034,0.041071944,0.0015131916,12,12,True,True,0.004024641,0.00012329585,12,12,True,True,0.9559926,1.0,12,1.0,1.0,1.0,0.9387198,0.84510696,0.86305195,12,0.86305195,0.79727656,0.065775394,True,0.86305195,0.86305195,True,False
254,/home/lux1/noise/train/0012/16dcd44fda9d48dcaa15362270823e4b.jpg,fcb0c7910104eeaf20eeff29c28e4762e3592425b5961e7761f3ce49988eb902,12,12,12,12,True,True,both_correct,0.97295594,0.98355424,0.9509669,0.9674199,0.15381761,0.08606957,0.97295594,0.98355424,0.027416501,0.016582519,0.02715511,0.016486645,12,12,True,True,0.0011147417,0.00093721703,12,12,True,True,0.92148095,1.0,12,1.0,1.0,1.0,0.94069004,0.8927616,0.8855452,12,0.8855452,0.8075951,0.07795012,True,0.8855452,0.8855452,True,False
255,/home/lux1/noise/train/0012/1b81fe0b7ba24e3880ff6998e62659ac.jpg,cb777eb765b3bd6f9c51f0cd11cb4e08300589d97a40eb9fdf42ab5671323d3c,12,12,12,12,True,True,both_correct,0.991434,0.99963295,0.98945117,0.999365,0.07493611,0.0038066437,0.991434,0.99963295,0.00860294,0.00036709724,0.008577108,0.00036707948,12,12,True,True,0.000964694,0.00022713008,12,12,True,True,0.9883427,0.9,12,0.9,0.9,0.9,0.9672072,0.8617724,0.86350876,12,0.86350876,0.8313732,0.032135546,True,0.86350876,0.86350876,True,False
256,/home/lux1/noise/train/0012/3066eab081d9434ea0b4d3bf6145cfdf.jpg,0bf7174e7436b5267ec2da936c5993ecdfdcca325f40c15a522aad4c0fa312f8,12,12,12,12,True,True,both_correct,0.99377185,0.9997638,0.9921913,0.9997128,0.055051874,0.002887623,0.99377185,0.9997638,0.0062476327,0.0002362449,0.0062339646,0.0002362047,12,12,True,True,0.0004974508,3.0690422e-05,12,12,True,True,0.93039876,1.0,12,1.0,1.0,1.0,0.9700583,0.9149187,0.93657833,12,0.93657833,0.86126,0.07531834,True,0.93657833,0.93657833,True,False
257,/home/lux1/noise/train/0012/470724024d4540f19962c2a17150f709.jpg,ca62763f92068c032c9088db392562a1ddd20fa9ae5d58cd10995fde72efcfcf,12,12,12,12,True,True,both_correct,0.99325067,0.99979657,0.9919997,0.999715,0.05932506,0.0023428143,0.99325067,0.99979657,0.0067721847,0.00020346955,0.0067561865,0.00020342214,12,12,True,True,0.0046226084,0.000515553,12,12,True,True,0.9511915,0.9,12,0.9,0.9,0.9,0.92380023,0.8619407,0.8730669,12,0.8730669,0.8241153,0.048951626,True,0.8730669,0.8730669,True,False
259,/home/lux1/noise/train/0012/5beab968ab914113b891d353949ad1c2.jpg,58c27045bc166a4e295aaef4e5d4b979832bd9b5432c79be38c4461d7cfeda3a,12,12,12,12,True,True,both_correct,0.9807778,0.9994911,0.97559595,0.999291,0.14590399,0.005243074,0.9807778,0.9994911,0.019409375,0.0005090133,0.019278102,0.0005089385,12,12,True,True,0.00045115346,1.818749e-05,12,12,True,True,0.9946024,1.0,12,1.0,1.0,1.0,0.9455724,0.92289364,0.95137256,12,0.95137256,0.8782345,0.07313806,True,0.95137256,0.95137256,True,False
260,/home/lux1/noise/train/0012/64f7b739b8f84ce09086e6a6d5062b85.jpg,fffe8949ad79fa5c1773b72411af629d28e2dec4e7d547a158bfd4cc92433b87,12,12,12,12,True,True,both_correct,0.9481593,0.999426,0.93760985,0.9990344,0.39203832,0.0058547244,0.9481593,0.999426,0.05323276,0.00057418545,0.05225318,0.0005740779,12,12,True,True,0.00038934342,1.7796316e-05,12,12,True,True,0.9953392,1.0,12,1.0,1.0,1.0,0.96148884,0.8985294,0.87614393,12,0.87614393,0.805824,0.07031995,True,0.87614393,0.87614393,True,False
262,/home/lux1/noise/train/0012/9276a77beeed4d13bfa55ff01842f71d.jpg,8139deff734802463845afe26e1aa680704557fd336bbc7ea45db3e7cc6a1100,12,12,12,12,True,True,both_correct,0.8924678,0.99820685,0.87041676,0.99668247,0.71909595,0.014800499,0.8924678,0.99820685,0.11376488,0.0017947532,0.109352894,0.001793589,12,12,True,True,0.00045900664,4.218823e-05,12,12,True,True,0.99463665,0.9,12,0.9,0.9,0.9,0.9552578,0.8932808,0.8713258,12,0.8713258,0.8181097,0.0532161,True,0.8713258,0.8713258,True,False
263,/home/lux1/noise/train/0012/9967d5944e27431f933eebe0d8c3f0b9.jpg,671e70577f30b2ebdfb1e843c4e992b0859773f1c49e3ccfedf6b468375c3381,12,12,12,12,True,True,both_correct,0.9715352,0.99109894,0.9590741,0.9866369,0.17535758,0.058455937,0.9715352,0.99109894,0.028877776,0.008940901,0.028587835,0.008913023,12,12,True,True,0.00081240997,0.0010679187,12,12,True,True,0.96619713,0.95,12,0.95,0.95,0.95,0.95483863,0.9262719,0.92782384,12,0.92782384,0.88053596,0.04728788,True,0.92782384,0.92782384,True,False
264,/home/lux1/noise/train/0012/c29b9ca1f57f411d928974eec983a565.jpg,542aef319b7374078ae69490e61991d4641e2fe3d542c3f588c9518fd656c60b,12,12,12,12,True,True,both_correct,0.9923355,0.99983084,0.9907608,0.99979836,0.07145862,0.0022254055,0.9923355,0.99983084,0.007694014,0.00016914368,0.007673332,0.00016919205,12,12,True,True,0.0002542651,2.1357195e-05,12,12,True,True,0.9924602,0.9,12,0.9,0.9,0.9,0.8827528,0.84839934,0.82129776,12,0.82129776,0.7826116,0.038686156,True,0.82129776,0.82129776,True,False
265,/home/lux1/noise/train/0012/ce74bd8b781d491fb328a8142bc033d5.jpg,23dc9833053069667087ea242e964834e25006550e173d1bc0d64ef7150e18a3,12,12,12,12,True,True,both_correct,0.9156507,0.9797141,0.90313095,0.9760654,0.64944494,0.17428155,0.9156507,0.9797141,0.08812026,0.020494483,0.08545748,0.020348174,12,12,True,True,0.0010258658,0.0010401162,12,12,True,True,0.99516857,0.35,12,0.35,0.35,0.35,0.96780753,0.75930446,0.6133988,162,0.66589046,0.6612882,0.0046022534,False,0.6133988,0.6133988,True,False
266,/home/lux1/noise/train/0012/cedc1bc9abaa4b33ac5b1aa7191d50e9.jpg,e2bfc421f7fcd9114749221ee0a9f8cab297009204d1b3e14e7625ec78eeab16,12,12,12,12,True,True,both_correct,0.99414116,0.99944395,0.9896716,0.998913,0.04280659,0.0048800944,0.99414116,0.99944395,0.0058760517,0.00055619504,0.00586399,0.00055611134,12,12,True,True,0.00022895765,7.6319055e-05,12,12,True,True,0.9581913,1.0,12,1.0,1.0,1.0,0.9927293,0.9475776,0.9306011,12,0.9306011,0.8688653,0.06173581,True,0.9306011,0.9306011,True,False
267,/home/lux1/noise/train/0012/db52b47140f340f49cc0ba1824041069.jpg,19b53f1964b58f487e0493c013676ca3440310a75958905adbe4c58fb5834332,12,12,12,12,True,True,both_correct,0.57409585,0.85041237,0.389281,0.7987591,1.700622,0.76593673,0.57409585,0.85041237,0.55495894,0.1620339,0.45986757,0.15318249,12,12,True,True,0.01772847,0.018683687,12,12,True,True,0.9887269,0.25,346,0.35,0.25,0.25,0.9177184,0.8611051,0.80980146,217,0.8346405,0.8298682,0.0047723055,False,0.80980146,0.80980146,True,False
268,/home/lux1/noise/train/0012/dd15b1bfb48a49c497b7453a1fec9910.jpg,350c2830d9967e4558e315f6b052355326c9e1ab2b28e1429c415aff5fa8df12,12,12,12,12,True,True,both_correct,0.96244943,0.98070323,0.958363,0.9745464,0.32806048,0.16121079,0.96244943,0.98070323,0.038273774,0.019485367,0.03776559,0.019353118,12,12,True,True,0.0015805913,0.0007261201,12,12,True,True,0.989767,0.35,12,0.35,0.35,0.35,0.9452832,0.7998141,0.60283434,396,0.68451667,0.68048716,0.0040295124,False,0.60283434,0.60283434,True,False
269,/home/lux1/noise/train/0012/f05187f428df42f7a98fdb8438a4ffbe.jpg,1bf15a4bb1ac8c12a3567d09c089591915d2d4761ac0942be30b2d7d626ff6a3,12,12,12,12,True,True,both_correct,0.99851435,0.9999583,0.9980821,0.99993587,0.015637558,0.0005430457,0.99851435,0.9999583,0.0014867454,4.1722382e-05,0.0014859438,4.172325e-05,12,12,True,True,7.706534e-05,1.8399809e-06,12,12,True,True,0.99590355,1.0,12,1.0,1.0,1.0,0.99197716,0.93151045,0.92945325,12,0.92945325,0.8369151,0.09253818,True,0.92945325,0.92945325,True,False
270,/home/lux1/noise/train/0012/f9958abec0f747be9ac415b646017879.jpg,3b56b1e88ef49ec09221afd982f3d2c089cb5725c4acaab88dc6b28cc94a15de,12,12,12,12,True,True,both_correct,0.9755029,0.9942046,0.97331005,0.99356204,0.21863262,0.05732909,0.9755029,0.9942046,0.024802139,0.005812291,0.024588108,0.005800469,12,12,True,True,0.00025411072,4.8163267e-05,12,12,True,True,0.9963236,0.35,12,0.35,0.35,0.35,0.90300584,0.76666963,0.5817549,162,0.6674025,0.6654674,0.0019351244,False,0.5817549,0.5817549,True,False
272,/home/lux1/noise/train/0013/258aeca72c674728894840b070919d96.jpg,b102b29089a628ebb2018269e0cb5ada9b9cd7186a21215149c7aa5f26381a0e,13,13,13,13,True,True,both_correct,0.5443028,0.9682847,0.49017003,0.9576232,2.4171612,0.21864538,0.5443028,0.9682847,0.6082496,0.03222908,0.49533784,0.031868305,13,13,True,True,0.011380141,0.0007405492,13,13,True,True,0.98819804,0.4,13,0.4,0.4,0.4,0.9195079,0.8727039,0.80592453,283,0.8337576,0.8152475,0.018510103,False,0.80592453,0.80592453,True,False
